epoch,loss,train_seconds,validation_seconds,validation_auroc,validation_auprc,validation_macro_f1,validation_threshold,timestamp_utc
88,0.20024915039539337,0.2691413109999985,,,,,,2026-09-09T15:24:21.375037+00:00
89,0.19919779896736145,0.271285257000045,0.1350025710000864,0.9639940836041326,0.8675529369831431,0.9062441906785288,0.95,2026-09-09T15:24:21.646718+00:00
90,0.19788114726543427,0.2603944510000247,,,,,,2026-09-09T15:24:22.155406+00:00
91,0.1965412050485611,0.2682269910000059,,,,,,2026-09-09T15:24:22.424015+00:00
92,0.1955590546131134,0.27230836100000033,,,,,,2026-09-09T15:24:22.696721+00:00
93,0.19485825300216675,0.2701939379999203,,,,,,2026-09-09T15:24:22.967392+00:00
94,0.193866565823555,0.27101583400008167,0.1340499230000205,0.9661981623762961,0.8679778092663066,0.906105428596778,0.9,2026-09-09T15:24:23.238921+00:00
95,0.19263599812984467,0.2611418469999762,,,,,,2026-09-09T15:24:23.748781+00:00
96,0.191099151968956,0.2700029390000509,,,,,,2026-09-09T15:24:24.019194+00:00
97,0.18984265625476837,0.2715846700000384,,,,,,2026-09-09T15:24:24.291171+00:00
98,0.18887931108474731,0.2706773830000202,,,,,,2026-09-09T15:24:24.562237+00:00
99,0.18707920610904694,0.2705452189999278,0.13447802899997896,0.9656506006764758,0.868035552720434,0.905503031636216,0.95,2026-09-09T15:24:24.833174+00:00
