epoch,avg_train_loss,train_seconds,validation_seconds,val_auprc,val_auroc,best_val_auprc_so_far,best_epoch_so_far,patience_count,peak_gpu_memory_mb_so_far
21,0.1278784186751754,14.267763054995157,7.415646987006767,0.8698001726404544,0.9553443328550932,0.8712638210910797,19,2,159.296875
22,0.1254596710205078,14.973662730000797,7.560371626997949,0.8800842796361396,0.9647245960950659,0.8800842796361396,22,0,159.296875
23,0.12381707297431098,14.402375954996387,7.653905345003295,0.8788380914551741,0.9637265298484187,0.8800842796361396,22,1,159.296875
24,0.12427617885448315,14.854611705995922,6.985893153003417,0.8806264842424211,0.9640969059946354,0.8806264842424211,24,0,159.296875
25,0.12021843592325847,14.931156502003432,9.074533097002131,0.8811334465218653,0.9656173975422618,0.8811334465218653,25,0,159.296875
26,0.11999115237483272,19.086523646001297,7.370431123999879,0.8793602946493736,0.9611377955211777,0.8811334465218653,25,1,159.296875
27,0.11872026655409071,15.131043500005035,9.384293253002397,0.8828424945672949,0.9655316262241905,0.8828424945672949,27,0,159.296875
28,0.11903664800855848,16.984322887001326,8.040252769002109,0.8848489577726131,0.9683425862391616,0.8848489577726131,28,0,159.296875
29,0.11960767816614222,20.473728681994544,8.380491019997862,0.8819754439845904,0.9657070675566091,0.8848489577726131,28,1,159.296875
30,0.11574268341064453,19.53899365300458,9.099354676000075,0.8739239183136641,0.9516600648743061,0.8848489577726131,28,2,159.296875
31,0.11885967961064091,24.348187733994564,7.856184205003956,0.8780495258735586,0.9573794523111472,0.8848489577726131,28,3,159.296875
32,0.11167224248250325,17.331517165999685,13.12916368900187,0.8782056149852443,0.9537029817229119,0.8848489577726131,28,4,159.296875
33,0.11265907464204011,26.069379769003717,23.84368655599974,0.879583736221057,0.9562176408209095,0.8848489577726131,28,5,159.296875
34,0.11481510268317328,16.534267611998075,7.441897056000016,0.8846317741846812,0.9635588859085522,0.8848489577726131,28,6,159.296875
35,0.11185510070235641,15.109694421000313,8.118157273995166,0.8823110089444042,0.9606465597904061,0.8848489577726131,28,7,159.296875
36,0.10945636254769785,15.380275274001178,8.457298280998657,0.8828205432456054,0.9638434907366976,0.8848489577726131,28,8,159.296875
37,0.10889105443601255,15.68154787000094,7.393521154001064,0.8844724523271258,0.9656836753789533,0.8848489577726131,28,9,159.296875
38,0.1115287321585196,13.349453242000891,7.427165128996421,0.8846482839597045,0.9662255941613124,0.8848489577726131,28,10,159.296875
39,0.10683158591941551,14.148077598998498,8.358673827002349,0.88814728231625,0.9710248892770257,0.88814728231625,39,0,159.296875
40,0.10573743007801197,15.450848205997318,7.908362248999765,0.886082282293918,0.962911702326742,0.88814728231625,39,1,159.296875
41,0.10867725478278266,15.750191070997971,8.110310693999054,0.8886803178088458,0.9677265922275591,0.8886803178088458,41,0,159.296875
42,0.10672797980131926,15.263199938999605,7.2862779360002605,0.8877633040538472,0.967180774748924,0.8886803178088458,41,1,159.296875
43,0.10339044641565394,15.590299269002571,7.329813684998953,0.8902641710766436,0.9666154637889091,0.8902641710766436,43,0,159.296875
44,0.10456327155784324,16.20633819499926,10.212936459996854,0.8924741781243745,0.9711769384317884,0.8924741781243745,44,0,159.296875
45,0.10625584920247395,21.043848055996932,10.05027291100123,0.8904004677761748,0.9699449504085833,0.8924741781243745,44,1,159.296875
46,0.10682969623141819,18.709525451995432,8.204025685001398,0.8843223146540514,0.9586036429418003,0.8924741781243745,44,2,159.296875
47,0.10369347642969202,14.297950362000847,7.296518177994585,0.8888909352049406,0.964365916037677,0.8924741781243745,44,3,159.296875
48,0.10155238928618254,15.061379115002637,7.414334512002824,0.8929062138820023,0.9721399164119519,0.8929062138820023,48,0,159.296875
49,0.10449808615225332,14.932781053998042,8.833612270995218,0.8895745720042909,0.9651729461668017,0.8929062138820023,48,1,159.296875
50,0.10579790009392633,12.398324938003498,4.711245864004013,0.8916956752792407,0.9689819724284199,0.8929062138820023,48,2,159.296875
51,0.10579774997852466,10.975969267994515,6.038474099004816,0.8886518051928101,0.970880637514815,0.8929062138820023,48,3,159.296875
52,0.10041040844387478,11.729297094003414,6.197062397004629,0.8906324565803292,0.9723192564406462,0.8929062138820023,48,4,159.296875
53,0.09828005013642488,11.576607472001342,6.144628809997812,0.883568431780919,0.9679254257376334,0.8929062138820023,48,5,159.296875
54,0.10005248917473687,12.065515930000402,6.112462234006671,0.8920281614255963,0.9730015282889402,0.8929062138820023,48,6,159.296875
55,0.09720481766594781,11.69022252200375,6.099892739999632,0.8922733653498686,0.9724869003805127,0.8929062138820023,48,7,159.296875
56,0.09746119711134169,11.600348230997042,5.8193770319994655,0.8700404173474743,0.9652431226997692,0.8929062138820023,48,8,159.296875
57,0.09494007075274433,11.366891414996644,5.852037782999105,0.889020031814872,0.9719605763832574,0.8929062138820023,48,9,159.296875
58,0.09626713505497685,11.698308275001182,6.1627903479966335,0.8915384217198523,0.9719956646497412,0.8929062138820023,48,10,159.296875
59,0.09569792394284848,11.77773651699681,5.766128694005602,0.8928033786964341,0.9738553427733766,0.8929062138820023,48,11,159.296875
60,0.09607101369787145,12.011552548996406,6.33331761899899,0.8879372507698221,0.9701515813112096,0.8929062138820023,48,12,159.296875
61,0.09288182965031376,11.96372806400177,5.9301969339940115,0.8889424249551025,0.9710755723286133,0.8929062138820023,48,13,159.296875
62,0.09713308899490922,12.232218017001287,5.839127350001945,0.8928872786813951,0.9741321502089701,0.8929062138820023,48,14,159.296875
63,0.09568432525352195,12.01645852499496,5.724094800003513,0.8929436079495512,0.9734888653234357,0.8929436079495512,63,0,159.296875
64,0.09354401517797399,11.52036597100232,5.4889330540027,0.8923991218874736,0.9742919967562848,0.8929436079495512,63,1,159.296875
65,0.09324804058781376,11.451462110999273,6.249177669997152,0.8886037987367654,0.9733134239910174,0.8929436079495512,63,2,159.296875
66,0.08990829962271231,12.009102891999646,6.25022503999935,0.8904266495828951,0.9741711371717298,0.8929436079495512,63,3,159.296875
67,0.09150452084011501,11.897068226004194,6.099992798997846,0.8969555706884649,0.9738865323435844,0.8969555706884649,67,0,159.296875
68,0.09120629451892993,12.908397359002265,5.9860522329981904,0.8945526552091378,0.9740502775871749,0.8969555706884649,67,1,159.296875
69,0.09457038950037074,12.522132883001177,5.991226497993921,0.883004291230384,0.9719527789907056,0.8969555706884649,67,2,159.296875
70,0.09131770663791233,13.481614670999988,6.133316649997141,0.8894115811034896,0.9741984280456615,0.8969555706884649,67,3,159.296875
71,0.09091187406469274,12.96812721000606,7.115984703996219,0.890309950304868,0.9745843989769821,0.8969555706884649,67,4,159.296875
72,0.08788607738636157,14.066802577995986,6.519472025000141,0.8908943326628509,0.9744323498222195,0.8969555706884649,67,5,159.296875
73,0.08887112582171405,12.336904014999163,6.070021565996285,0.8810103331191736,0.9725531782172042,0.8969555706884649,67,6,159.296875
74,0.09082170769020363,12.983909704002144,6.565792702996987,0.8957207222283646,0.9752120890774125,0.8969555706884649,67,7,159.296875
75,0.08665605827614113,12.207759256001737,6.679837244999362,0.8938546645605493,0.9736097249079907,0.8969555706884649,67,8,159.296875
76,0.08977763741104691,12.39398195099784,6.05487151700072,0.8949229064344006,0.9732237539766702,0.8969555706884649,67,9,159.296875
77,0.09452826888472945,12.75293631999375,6.207604662995436,0.8905547277510868,0.9664751107229743,0.8969555706884649,67,10,159.296875
78,0.0895951059129503,12.17696591099957,6.091500315000303,0.8999703910419935,0.975488896513006,0.8999703910419935,78,0,159.296875
79,0.09144492502565738,12.257272353002918,5.746377379000478,0.8961204136612657,0.9744518433035994,0.8999703910419935,78,1,159.296875
80,0.0882469548119439,12.2024500539992,5.9983047819987405,0.8945668929650978,0.968872808932693,0.8999703910419935,78,2,159.296875
81,0.09224772453308105,11.687267830995552,5.53853981699649,0.8924311431859498,0.9731964631027384,0.8999703910419935,78,3,159.296875
82,0.08584322752775969,11.581698947993573,5.87860936299694,0.8956718808333323,0.9717773376582871,0.8999703910419935,78,4,159.296875
83,0.08910021075495968,11.097278572997311,5.681865741004003,0.9017024821075863,0.9756565404528725,0.9017024821075863,83,0,159.296875
84,0.08697858563175907,12.101548367994837,5.726763042999664,0.8999390335658396,0.9764557731894454,0.9017024821075863,83,1,159.296875
85,0.08624266695093226,12.176563518994953,6.315495089998876,0.9030348872917302,0.9760853970432287,0.9030348872917302,85,0,159.296875
86,0.08703818144621672,12.425609347999853,5.773316997998336,0.8931524986035014,0.9680618801072921,0.9030348872917302,85,1,159.296875
87,0.08552216600488734,11.670436373002303,5.815517171002284,0.8959631372246633,0.9704868691909425,0.9030348872917302,85,2,159.296875
88,0.08897693068892867,12.349770663000527,6.393782838000334,0.8954289815163359,0.9704985652797704,0.9030348872917302,85,3,159.296875
89,0.08633383998164425,13.4279580010043,7.13252190300409,0.8975989476670596,0.9737110910111658,0.9030348872917302,85,4,159.296875
90,0.08334064483642578,13.62361172799865,7.05630452499463,0.8989116809379544,0.9754538082465223,0.9030348872917302,85,5,159.296875
91,0.08447883747242114,13.481195893000404,7.380108104000101,0.8970314711780553,0.9703816043914915,0.9030348872917302,85,6,159.296875
92,0.08305728877032245,15.006677679994027,7.28236680199916,0.899494125036328,0.9742958954525607,0.9030348872917302,85,7,159.296875
93,0.08267360263400608,16.60163845299394,7.624877131995163,0.896086286859635,0.9708416505520554,0.9030348872917302,85,8,159.296875
94,0.08389414681328668,13.85554401799891,7.379285438000807,0.8947363613947211,0.9690248580874555,0.9030348872917302,85,9,159.296875
95,0.08153337902492946,14.300100786997064,7.161641221995524,0.8975742513773874,0.9722412825151269,0.9030348872917302,85,10,159.296875
96,0.08341815736558703,14.049286399997072,8.026143591996515,0.8978021571576906,0.9721672072858836,0.9030348872917302,85,11,159.296875
97,0.0816560497990361,14.112658040001406,7.285952516998805,0.9014197277424066,0.9756409456677686,0.9030348872917302,85,12,159.296875
98,0.08431096430178042,14.637873997002316,7.457301638998615,0.8996615505918008,0.975952841369846,0.9030348872917302,85,13,159.296875
99,0.0812887880537245,15.29338981500041,7.579289320994576,0.8996214596138994,0.9768846297798016,0.9030348872917302,85,14,159.296875
100,0.08170011308458117,14.104344785002468,7.329568371002097,0.9007773858176447,0.9756487430603206,0.9030348872917302,85,15,159.296875
