TRIAL_CONFIG | trial=06/12 | hidden=128 | bins=32 | lr=0.002
===== GAAP × YELPCHI — UNIFIED 2-EPOCH SMOKE =====
RATIO=TR40 | TRAIN_SEED=2 | SPLIT_SEED=2
AUTHOR_ARCHITECTURE_CHANGED=NO
TEST_USED_FOR_SELECTION=NO
MAX_EPOCHS=100 | PATIENCE=20
CANONICAL_NODES=45954
CANONICAL_FEATURES=32
RELATION_EDGE_ENTRIES=8051348
HOMOGENEOUS_WITH_SELF_LOOPS=8097302
SHARED_YELP_VIEW_GATE=PASS
EXACT_FROZEN_SPLIT_GATE=PASS
The shape of bin-encoded feature is torch.Size([45954, 32])
Processing dataset done!

GAAP_NATIVE_NORM_TYPE=norm01
GAAP_NATIVE_PREPROCESS=None
GAAP_AUTHOR_DATALOADER_GATE=PASS
TEST_LABELS_HIDDEN_DURING_FIT=PASS
GPU available: True (cuda), used: True
TPU available: False, using: 0 TPU cores
HPU available: False, using: 0 HPUs
LOCAL_RANK: 0 - CUDA_VISIBLE_DEVICES: [0]
trial=06/12 | TR40 seed=2 | epoch=001 | loss=0.346975 | valAUPRC=0.492867 | valAUROC=0.827153 | best=0.492867@1 | patience=0/20
trial=06/12 | TR40 seed=2 | epoch=062 | loss=0.027002 | valAUPRC=0.887267 | valAUROC=0.967190 | best=0.893004@57 | patience=5/20
trial=06/12 | TR40 seed=2 | epoch=063 | loss=0.027304 | valAUPRC=0.884700 | valAUROC=0.965426 | best=0.893004@57 | patience=6/20
trial=06/12 | TR40 seed=2 | epoch=064 | loss=0.026952 | valAUPRC=0.890364 | valAUROC=0.968184 | best=0.893004@57 | patience=7/20
trial=06/12 | TR40 seed=2 | epoch=065 | loss=0.189502 | valAUPRC=0.889778 | valAUROC=0.968310 | best=0.893004@57 | patience=8/20
trial=06/12 | TR40 seed=2 | epoch=066 | loss=4.186577 | valAUPRC=0.884549 | valAUROC=0.965172 | best=0.893004@57 | patience=9/20
trial=06/12 | TR40 seed=2 | epoch=067 | loss=27.347279 | valAUPRC=0.897658 | valAUROC=0.969036 | best=0.897658@67 | patience=0/20
trial=06/12 | TR40 seed=2 | epoch=068 | loss=0.026504 | valAUPRC=0.888371 | valAUROC=0.966469 | best=0.897658@67 | patience=1/20
trial=06/12 | TR40 seed=2 | epoch=069 | loss=0.026769 | valAUPRC=0.885275 | valAUROC=0.966629 | best=0.897658@67 | patience=2/20
trial=06/12 | TR40 seed=2 | epoch=070 | loss=0.023042 | valAUPRC=0.888255 | valAUROC=0.966778 | best=0.897658@67 | patience=3/20
trial=06/12 | TR40 seed=2 | epoch=071 | loss=0.025532 | valAUPRC=0.892849 | valAUROC=0.968834 | best=0.897658@67 | patience=4/20
trial=06/12 | TR40 seed=2 | epoch=072 | loss=0.045312 | valAUPRC=0.888138 | valAUROC=0.966538 | best=0.897658@67 | patience=5/20
trial=06/12 | TR40 seed=2 | epoch=073 | loss=0.025641 | valAUPRC=0.892494 | valAUROC=0.968087 | best=0.897658@67 | patience=6/20
trial=06/12 | TR40 seed=2 | epoch=074 | loss=0.020801 | valAUPRC=0.889235 | valAUROC=0.967152 | best=0.897658@67 | patience=7/20
trial=06/12 | TR40 seed=2 | epoch=075 | loss=0.018894 | valAUPRC=0.892810 | valAUROC=0.969596 | best=0.897658@67 | patience=8/20
trial=06/12 | TR40 seed=2 | epoch=076 | loss=0.024087 | valAUPRC=0.891591 | valAUROC=0.969096 | best=0.897658@67 | patience=9/20
trial=06/12 | TR40 seed=2 | epoch=077 | loss=0.022649 | valAUPRC=0.884369 | valAUROC=0.965806 | best=0.897658@67 | patience=10/20
trial=06/12 | TR40 seed=2 | epoch=078 | loss=0.022954 | valAUPRC=0.880943 | valAUROC=0.963499 | best=0.897658@67 | patience=11/20
trial=06/12 | TR40 seed=2 | epoch=079 | loss=0.026198 | valAUPRC=0.883245 | valAUROC=0.961874 | best=0.897658@67 | patience=12/20
trial=06/12 | TR40 seed=2 | epoch=080 | loss=0.022096 | valAUPRC=0.891292 | valAUROC=0.967019 | best=0.897658@67 | patience=13/20
trial=06/12 | TR40 seed=2 | epoch=081 | loss=0.017118 | valAUPRC=0.899965 | valAUROC=0.969590 | best=0.899965@81 | patience=0/20
trial=06/12 | TR40 seed=2 | epoch=082 | loss=0.015608 | valAUPRC=0.898768 | valAUROC=0.970158 | best=0.899965@81 | patience=1/20
trial=06/12 | TR40 seed=2 | epoch=083 | loss=0.013350 | valAUPRC=0.898950 | valAUROC=0.970950 | best=0.899965@81 | patience=2/20
trial=06/12 | TR40 seed=2 | epoch=084 | loss=0.014595 | valAUPRC=0.901986 | valAUROC=0.972342 | best=0.901986@84 | patience=0/20
trial=06/12 | TR40 seed=2 | epoch=085 | loss=0.015739 | valAUPRC=0.900883 | valAUROC=0.971438 | best=0.901986@84 | patience=1/20
trial=06/12 | TR40 seed=2 | epoch=086 | loss=0.016136 | valAUPRC=0.897147 | valAUROC=0.969482 | best=0.901986@84 | patience=2/20
trial=06/12 | TR40 seed=2 | epoch=087 | loss=0.012184 | valAUPRC=0.899619 | valAUROC=0.969409 | best=0.901986@84 | patience=3/20
trial=06/12 | TR40 seed=2 | epoch=088 | loss=0.014134 | valAUPRC=0.895994 | valAUROC=0.969151 | best=0.901986@84 | patience=4/20
trial=06/12 | TR40 seed=2 | epoch=089 | loss=0.013897 | valAUPRC=0.891468 | valAUROC=0.967426 | best=0.901986@84 | patience=5/20
trial=06/12 | TR40 seed=2 | epoch=090 | loss=0.016726 | valAUPRC=0.897119 | valAUROC=0.968926 | best=0.901986@84 | patience=6/20
trial=06/12 | TR40 seed=2 | epoch=091 | loss=0.014207 | valAUPRC=0.898620 | valAUROC=0.969705 | best=0.901986@84 | patience=7/20
trial=06/12 | TR40 seed=2 | epoch=092 | loss=0.014862 | valAUPRC=0.896282 | valAUROC=0.969900 | best=0.901986@84 | patience=8/20
trial=06/12 | TR40 seed=2 | epoch=093 | loss=0.013100 | valAUPRC=0.900006 | valAUROC=0.969250 | best=0.901986@84 | patience=9/20
trial=06/12 | TR40 seed=2 | epoch=094 | loss=0.013170 | valAUPRC=0.894204 | valAUROC=0.967730 | best=0.901986@84 | patience=10/20
trial=06/12 | TR40 seed=2 | epoch=095 | loss=0.011081 | valAUPRC=0.899867 | valAUROC=0.969988 | best=0.901986@84 | patience=11/20
trial=06/12 | TR40 seed=2 | epoch=096 | loss=0.013799 | valAUPRC=0.902989 | valAUROC=0.971167 | best=0.902989@96 | patience=0/20
trial=06/12 | TR40 seed=2 | epoch=097 | loss=0.009005 | valAUPRC=0.905278 | valAUROC=0.972129 | best=0.905278@97 | patience=0/20
trial=06/12 | TR40 seed=2 | epoch=098 | loss=0.010570 | valAUPRC=0.895684 | valAUROC=0.967695 | best=0.905278@97 | patience=1/20
trial=06/12 | TR40 seed=2 | epoch=099 | loss=0.010531 | valAUPRC=0.897966 | valAUROC=0.967783 | best=0.905278@97 | patience=2/20
trial=06/12 | TR40 seed=2 | epoch=100 | loss=0.010699 | valAUPRC=0.894151 | valAUROC=0.970013 | best=0.905278@97 | patience=3/20
`Trainer.fit` stopped: `max_epochs=100` reached.

===== TRIAL 06/12 FINAL GATE =====
BEST_VAL_AUPRC=0.905278
TRAINING_WALL_SECONDS=2690.311
PEAK_GPU_MEMORY_MB=13335.30
TEST_EVALUATED=NO
TEST_LABEL_ISOLATION=PASS
GAAP_AUTHOR_ARCHITECTURE_CHANGED=NO
GAAP_YELP_TUNING_TRIAL_06=PASS
